writer_id,proposition_id,paragraph_type,model_name,model_input_condition,writer_stance,writer_stance_polarity,writer_confidence,writer_knowledge,writer_importance,paragraph_relevance,paragraph_clarity,paragraph_formality,paragraph_informativeness,paragraph_originality,writer_friendliness,writer_optimism,writer_community,writer_openness,paragraph_hope,paragraph_excitement,paragraph_fear,paragraph_disgust,paragraph_anger,writer_affect_x,writer_affect_y,writer_age,writer_age_binned,writer_gender,writer_race,writer_english_first,writer_english_skills,writer_education,writer_income,writer_politicalParty,writer_politicalIdeology
66620be4712ff61a8238e7b7,41,writer,,,12.3,75.4,32.5,17.1,43.0,53.5,35.0,15.2,13.0,19.2,43.4,19.6,34.0,43.8,23.2,15.4,55.5,53.3,46.1,32.64,45.405,23.0,18-29,Male,White,Yes,Intermediate,GCSEs or equivalent,"£15,000-£24,999",Did not vote,Moderately Right-Wing
56a8bb427f2472000b9522f6,378,model,deepseek/deepseek-chat-v3-0324,bullets-based,94.0,88.0,92.9,83.1,86.1,87.5,87.1,67.5,65.4,42.1,57.6,72.0,66.8,32.3,65.4,60.4,18.7,11.3,10.3,69.601,37.32899999999999,39.9,30-39,Male,White,Yes,Expert,Postgraduate degree (Master's),"£50,000-£74,999",Conservative,Moderately Right-Wing
566d950e57f93300112d0a7b,280,writer,,,39.8,34.0,48.9,54.9,59.8,62.3,50.8,40.7,53.0,51.6,66.1,60.5,67.0,48.5,63.7,34.8,24.9,14.4,14.2,59.50599999999999,47.481,32.4,18-29,Male,White,Yes,Intermediate,Vocational qualification,"£25,000-£34,999",Liberal Democrats,Moderately Left-Wing
678651bac880c33c924460df,12,writer,,,24.0,62.4,74.6,73.2,73.3,78.6,81.0,50.0,55.3,39.1,61.0,61.0,85.2,39.7,65.4,37.9,18.0,5.3,9.9,47.944,45.172000000000004,32.5,18-29,Female,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Centrist
56aa2ab9402d62000c7096f2,68,writer,,,14.1,87.0,84.3,62.5,83.8,81.7,86.3,29.2,46.7,27.8,56.2,34.1,53.2,15.9,37.7,18.7,51.6,32.9,46.2,29.706,40.611000000000004,25.8,18-29,Female,White,Yes,Advanced,Undergraduate degree,"£15,000-£24,999",Labour,Very Left-Wing
66095f32c9a782ed6acaf8fb,174,writer,,,89.0,78.0,80.55555555555556,78.11111111111111,72.77777777777777,83.88888888888889,79.0,64.77777777777777,58.888888888888886,38.55555555555556,51.666666666666664,47.44444444444444,65.11111111111111,32.0,52.55555555555556,29.0,51.44444444444444,30.555555555555557,24.333333333333332,36.611111111111114,36.99777777777778,38.111111111111114,30-39,Male,White,Yes,Advanced,Undergraduate degree,"£35,000-£49,999",Conservative,Moderately Right-Wing
66fd75a114eba53c2f24a190,386,edited,openai/chatgpt-4o-latest,stance-based,47.2,12.8,58.0,69.2,62.9,85.2,66.3,58.5,62.2,54.8,60.9,56.4,74.2,50.9,57.7,31.1,27.4,16.6,12.5,54.972,45.293,35.6,18-29,Male,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Labour,Moderately Left-Wing
67d04e57ae59b71e07329bf5,88,writer,,,51.1,63.0,62.3,60.6,70.6,70.5,72.9,56.1,49.7,45.8,54.8,37.4,53.9,43.1,47.6,20.6,34.0,33.4,31.3,39.051,41.423,39.8,40-49,Female,White,Yes,Advanced,Undergraduate degree,"£35,000-£49,999",Conservative,Centrist
60bbdb37286980cc3ba6f309,371,model,deepseek/deepseek-chat-v3-0324,stance-based,31.3,93.0,95.5,89.0,93.8,95.9,96.5,81.7,82.4,51.2,53.3,49.8,72.3,20.6,42.0,31.9,57.2,35.4,46.6,32.747,29.079,41.9,30-39,Male,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Labour,Moderately Left-Wing
66800c32331345ae34d25cce,389,edited,deepseek/deepseek-chat-v3-0324,rewrite,44.7,11.0,19.8,12.0,39.3,44.2,45.6,52.5,23.1,21.6,57.0,38.4,52.5,77.3,48.8,30.5,23.6,8.7,9.2,56.483000000000004,59.092,35.1,18-29,Male,White,Yes,Intermediate,Undergraduate degree,"£15,000-£24,999",Liberal Democrats,Centrist
561cdc083d7fe800050f591a,248,model,deepseek/deepseek-chat-v3-0324,improve,25.77777777777778,87.55555555555556,84.88888888888889,66.11111111111111,81.44444444444444,67.22222222222223,67.88888888888889,64.0,41.666666666666664,43.22222222222222,34.44444444444444,37.0,39.22222222222222,14.333333333333334,20.88888888888889,18.555555555555557,28.444444444444443,38.666666666666664,50.22222222222222,28.081111111111113,35.76888888888889,50.666666666666664,50-59,Male,White,Yes,Expert,Postgraduate degree (Master's),"£25,000-£34,999",Conservative,Very Right-Wing
66caec76f2a174deb1bd914a,173,model,deepseek/deepseek-chat-v3-0324,stance-based,20.5,71.0,80.8,79.6,69.6,86.7,84.6,67.6,70.1,50.3,62.5,59.0,61.5,28.2,49.3,43.7,39.9,25.1,25.1,37.354,32.259,39.3,30-39,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Other,Centrist
5dd9bd7bf85b50953fdf003c,356,writer,,,25.90909090909091,66.36363636363636,77.45454545454545,68.63636363636364,73.0,70.18181818181819,80.36363636363636,51.36363636363637,48.90909090909091,43.09090909090909,54.54545454545455,45.90909090909091,46.90909090909091,29.727272727272727,28.90909090909091,21.0,26.09090909090909,29.818181818181817,29.181818181818183,39.86636363636364,37.96181818181818,43.0,50-59,Male,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Conservative,Moderately Right-Wing
669e7e54629a1d0de2133b40,221,model,openai/chatgpt-4o-latest,improve,28.5,61.8,65.4,59.4,73.6,69.8,66.9,58.6,51.1,41.1,45.6,52.5,66.8,39.1,48.0,34.8,37.5,31.8,34.0,44.781,53.50599999999999,38.7,30-39,Female,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Labour,Centrist
5da2f9f17809b60014fc839a,374,model,anthropic/claude-sonnet-4,stance-based,26.545454545454547,48.0,78.81818181818181,84.0,72.36363636363636,81.72727272727273,80.45454545454545,75.81818181818181,66.45454545454545,54.18181818181818,57.63636363636363,51.27272727272727,55.36363636363637,32.72727272727273,45.45454545454545,32.72727272727273,33.27272727272727,14.272727272727273,11.727272727272727,56.75181818181818,35.53818181818182,39.81818181818182,18-29,Male,White,Yes,Expert,Postgraduate degree (Master's),"£35,000-£49,999",Labour,Centrist
6445b13023ac3b3eb202881f,261,model,anthropic/claude-sonnet-4,improve,83.5,67.0,79.6,61.9,46.6,77.7,74.0,58.3,52.7,41.2,63.3,60.6,53.0,46.5,54.8,39.9,15.6,13.7,12.2,72.237,58.166,38.8,40-49,Male,White,Yes,Advanced,Undergraduate degree,"£25,000-£34,999",Scottish National Party,Moderately Left-Wing
66a50183d6f19b4257015e67,187,model,openai/chatgpt-4o-latest,bullets-based,8.5,83.0,82.9,78.4,77.4,85.5,85.9,73.8,75.7,50.1,55.0,56.5,67.0,35.5,56.8,36.1,56.2,28.7,33.3,38.666,41.004,38.5,30-39,Male,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Labour,Centrist
5fcfb1fe79b8060e0662270a,128,writer,,,38.90909090909091,41.09090909090909,53.90909090909091,51.72727272727273,53.0,74.27272727272727,58.09090909090909,44.36363636363637,44.09090909090909,25.545454545454547,65.36363636363636,53.27272727272727,57.72727272727273,56.81818181818182,47.54545454545455,26.0,23.363636363636363,11.0,10.909090909090908,59.91909090909091,43.305454545454545,32.45454545454545,18-29,Female,White,Yes,Advanced,A-levels or equivalent,"£25,000-£34,999",Did not vote,Centrist
574aff1b5bef980007af2745,18,model,deepseek/deepseek-chat-v3-0324,improve,92.33333333333333,84.66666666666667,86.22222222222223,55.888888888888886,71.88888888888889,78.55555555555556,79.88888888888889,33.888888888888886,39.77777777777778,29.77777777777778,39.0,37.44444444444444,56.888888888888886,17.555555555555557,21.22222222222222,11.666666666666666,41.888888888888886,79.55555555555556,77.77777777777777,20.843333333333334,34.77777777777778,29.555555555555557,18-29,Male,Asian,No,Advanced,Undergraduate degree,"£35,000-£49,999",Did not vote,Centrist
66cb20895fabec35a88e5291,176,model,deepseek/deepseek-chat-v3-0324,rewrite,81.3,62.6,87.0,65.8,77.8,78.1,86.6,66.6,47.3,30.3,42.6,42.5,57.1,20.9,34.1,21.0,52.2,12.5,24.2,39.144999999999996,38.607,44.9,30-39,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Conservative,Moderately Right-Wing
5db303e4863031000b5f0311,243,edited,anthropic/claude-sonnet-4,rewrite,3.5555555555555554,92.88888888888889,83.44444444444444,80.66666666666667,85.55555555555556,91.11111111111111,81.0,79.77777777777777,71.88888888888889,48.333333333333336,38.0,32.44444444444444,63.888888888888886,11.11111111111111,28.444444444444443,12.666666666666666,57.111111111111114,24.0,24.88888888888889,20.60111111111111,35.13,47.0,40-49,Male,White,Yes,Expert,Postgraduate degree (Master's),"£50,000-£74,999",Conservative,Centrist
673a14aafb72498ab623576e,268,writer,,,26.363636363636363,73.45454545454545,67.0,56.63636363636363,57.27272727272727,69.81818181818181,61.09090909090909,46.36363636363637,48.36363636363637,44.45454545454545,60.90909090909091,44.0,61.63636363636363,48.18181818181818,36.90909090909091,14.454545454545455,47.09090909090909,21.272727272727273,22.363636363636363,40.60272727272727,44.54090909090909,30.0,18-29,Male,White,Yes,Intermediate,A-levels or equivalent,"£15,000-£24,999",Did not vote,Centrist
5ea0516dee594a000932857a,104,model,deepseek/deepseek-chat-v3-0324,bullets-based,10.0,80.0,83.33333333333333,52.666666666666664,22.0,53.0,71.33333333333333,69.55555555555556,37.55555555555556,36.22222222222222,45.0,34.111111111111114,57.44444444444444,22.77777777777778,24.555555555555557,10.777777777777779,14.0,36.77777777777778,34.55555555555556,32.528888888888886,39.650000000000006,41.22222222222222,18-29,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Centrist
6632687cb045de5ac33ceea3,308,model,deepseek/deepseek-chat-v3-0324,improve,86.27272727272727,76.54545454545455,82.63636363636364,70.18181818181819,76.18181818181819,78.63636363636364,80.18181818181819,69.81818181818181,61.63636363636363,48.0,51.72727272727273,63.36363636363637,70.54545454545455,38.63636363636363,54.0,39.81818181818182,19.636363636363637,14.181818181818182,13.272727272727273,70.79636363636364,47.59909090909091,42.90909090909091,40-49,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Conservative,Centrist
66bbafb05de7e549455aa4ff,52,writer,,,43.2,43.6,71.5,64.3,59.9,74.4,70.9,50.1,58.5,49.3,50.0,49.3,54.3,33.6,39.4,29.2,13.4,19.6,22.9,50.262,44.058,29.5,18-29,Male,White,Yes,Advanced,Undergraduate degree,"£25,000-£34,999",Liberal Democrats,Moderately Left-Wing
5ca35f23219293001653e971,67,writer,,,31.9,36.2,55.2,40.1,48.4,65.1,63.6,28.4,29.2,28.1,49.1,29.4,50.0,49.9,28.4,13.5,40.5,23.8,24.8,40.341,50.319,41.3,40-49,Male,White,Yes,Intermediate,A-levels or equivalent,"£35,000-£49,999",Conservative,Centrist
65099be3415f7ca701bb2a0b,226,writer,,,68.9,50.2,69.9,55.5,66.5,79.3,76.2,55.0,40.7,27.6,56.6,54.4,59.5,55.7,63.8,22.6,20.0,20.3,19.0,41.692,43.917,30.7,18-29,Male,White,Yes,Advanced,A-levels or equivalent,"£15,000-£24,999",Conservative,Moderately Right-Wing
66c22e5047c213ce362b4377,114,model,openai/chatgpt-4o-latest,stance-based,40.55555555555556,27.77777777777778,68.0,65.66666666666667,62.77777777777778,68.66666666666667,66.88888888888889,65.55555555555556,54.0,44.888888888888886,61.666666666666664,50.77777777777778,61.77777777777778,40.22222222222222,43.0,21.444444444444443,34.666666666666664,15.444444444444445,16.444444444444443,43.44111111111111,45.64111111111111,41.22222222222222,30-39,Female,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Conservative,Centrist
668be37946530c3be50aa890,171,writer,,,91.08333333333333,82.16666666666667,85.0,68.0,70.33333333333333,84.66666666666667,88.91666666666667,56.916666666666664,47.333333333333336,38.083333333333336,43.166666666666664,59.333333333333336,55.666666666666664,25.583333333333332,45.75,37.25,21.25,19.083333333333332,13.916666666666666,70.66250000000001,46.57916666666667,40.166666666666664,30-39,Male,White,Yes,Advanced,Postgraduate degree (Master's),"£25,000-£34,999",Conservative,Moderately Right-Wing
676aa442d14c0860ded4bacf,342,model,anthropic/claude-sonnet-4,improve,49.9,37.8,67.0,75.4,68.5,80.2,70.1,76.3,72.6,54.1,55.9,55.5,62.3,57.1,49.0,35.0,45.2,25.3,22.6,51.105000000000004,40.948,41.3,30-39,Male,White,Yes,Expert,Postgraduate degree (Master's),"£75,000-£99,999",Conservative,Centrist
680bed1f9ba8a836a72dfda6,114,edited,openai/chatgpt-4o-latest,bullets-based,23.2,53.6,84.4,78.0,76.7,87.6,82.8,81.2,73.7,56.2,56.7,55.8,67.0,28.1,44.6,28.5,21.0,27.3,25.4,53.93300000000001,41.223,36.0,30-39,Female,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Liberal Democrats,Moderately Left-Wing
6229ea04db7c5f22b18c678d,369,model,deepseek/deepseek-chat-v3-0324,bullets-based,93.0,86.0,81.6,61.6,71.3,79.2,82.1,63.9,46.4,43.4,61.9,62.4,84.3,26.0,59.7,49.9,26.5,17.5,17.4,56.245000000000005,39.296,28.9,18-29,Female,White,Yes,Expert,Undergraduate degree,"£15,000-£24,999",Labour,Moderately Left-Wing
66290901c85f767596360dfc,201,writer,,,93.45454545454545,86.9090909090909,84.81818181818181,56.63636363636363,75.54545454545455,85.63636363636364,89.0,45.0,35.45454545454545,18.90909090909091,42.18181818181818,30.363636363636363,57.45454545454545,21.363636363636363,25.272727272727273,24.818181818181817,58.18181818181818,16.818181818181817,21.454545454545453,35.64454545454545,30.53727272727273,50.63636363636363,40-49,Male,White,Yes,Advanced,Undergraduate degree,"£25,000-£34,999",Conservative,Moderately Right-Wing
645e967fad9bc8bdc1a16ac0,345,writer,,,77.91666666666667,66.83333333333333,78.58333333333333,54.5,70.75,55.25,69.91666666666667,37.25,42.083333333333336,24.916666666666668,54.916666666666664,58.666666666666664,65.66666666666667,41.25,46.916666666666664,28.416666666666668,14.916666666666666,10.416666666666666,16.0,48.9475,47.284166666666664,29.25,18-29,Male,White,Yes,Intermediate,A-levels or equivalent,"£25,000-£34,999",Labour,Centrist
665037ded96e1d5ab290e9ca,325,model,deepseek/deepseek-chat-v3-0324,rewrite,47.81818181818182,14.545454545454545,51.54545454545455,66.81818181818181,48.0,76.45454545454545,76.81818181818181,63.81818181818182,67.0909090909091,38.18181818181818,55.63636363636363,42.09090909090909,65.18181818181819,57.09090909090909,31.727272727272727,15.454545454545455,31.0,13.545454545454545,17.363636363636363,40.73727272727273,39.67090909090909,41.09090909090909,40-49,Male,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Liberal Democrats,Centrist
677419f93048c66d62d2bf87,248,writer,,,50.666666666666664,24.444444444444443,58.666666666666664,62.77777777777778,60.888888888888886,75.66666666666667,61.0,58.888888888888886,54.333333333333336,44.22222222222222,44.22222222222222,40.0,48.77777777777778,47.44444444444444,35.44444444444444,22.77777777777778,25.555555555555557,24.555555555555557,29.666666666666668,53.93111111111111,54.986666666666665,45.111111111111114,30-39,Male,White,Yes,Expert,Postgraduate degree (Master's),"£50,000-£74,999",Labour,Centrist
5b27587e007d870001c7de84,374,model,deepseek/deepseek-chat-v3-0324,rewrite,54.2,19.6,11.6,14.0,10.0,50.3,37.8,34.7,16.8,11.5,58.7,40.8,50.2,72.7,29.3,8.0,12.5,8.4,5.9,49.757,69.679,35.9,18-29,Male,White,Yes,Intermediate,A-levels or equivalent,"£15,000-£24,999",Did not vote,Centrist
6716152e33a2af901d7e9196,357,writer,,,13.6,72.8,68.2,64.8,62.5,70.7,69.3,50.4,51.9,42.8,54.3,49.6,67.5,23.3,48.1,26.4,19.8,18.6,24.9,50.306,55.029999999999994,31.7,18-29,Female,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Moderately Left-Wing
5bd2034025db7b000178ad8a,218,model,anthropic/claude-sonnet-4,rewrite,7.3,86.2,79.8,83.8,68.3,79.3,79.2,68.7,62.4,52.6,51.5,31.8,53.7,20.2,26.1,12.8,26.5,24.1,26.4,39.135,48.487,47.5,50-59,Male,White,Yes,Expert,A-levels or equivalent,"£35,000-£49,999",Liberal Democrats,Centrist
5a86e1a4eea3d300016e7981,384,model,anthropic/claude-sonnet-4,stance-based,25.3,59.4,74.2,71.4,74.0,86.2,82.2,71.5,63.5,44.2,54.5,45.1,60.7,31.7,49.8,26.9,27.0,13.9,17.3,42.236000000000004,41.908,37.4,30-39,Male,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Conservative,Centrist
6773d7aa19c6135fee11ae7c,88,edited,deepseek/deepseek-chat-v3-0324,bullets-based,56.8,31.6,77.6,73.1,75.7,80.5,80.2,77.7,67.9,58.9,61.5,58.6,69.4,42.5,55.9,33.4,19.7,13.0,15.3,54.549,44.09,41.7,30-39,Female,White,Yes,Expert,Postgraduate degree (Master's),"£35,000-£49,999",Liberal Democrats,Centrist
64121d1c93227a02258b417d,129,writer,,,19.444444444444443,61.111111111111114,76.77777777777777,66.55555555555556,87.0,67.44444444444444,57.77777777777778,51.77777777777778,49.111111111111114,45.77777777777778,52.22222222222222,37.44444444444444,62.0,23.666666666666668,43.22222222222222,20.77777777777778,60.44444444444444,42.666666666666664,42.888888888888886,24.536666666666665,33.90555555555555,38.888888888888886,40-49,Female,White,Yes,Intermediate,A-levels or equivalent,"£25,000-£34,999",Labour,Moderately Right-Wing
5ccef4423f15b900199e1ec3,356,writer,,,47.333333333333336,46.22222222222222,77.11111111111111,74.33333333333333,67.33333333333333,78.88888888888889,81.44444444444444,60.666666666666664,64.77777777777777,51.77777777777778,61.888888888888886,51.22222222222222,59.44444444444444,55.22222222222222,48.666666666666664,23.77777777777778,17.666666666666668,16.555555555555557,13.777777777777779,49.303333333333335,50.18888888888889,39.77777777777778,18-29,Male,White,Yes,Advanced,Vocational qualification,"£25,000-£34,999",Liberal Democrats,Centrist
66b6a9a269f713f6f4800f24,345,writer,,,58.5,23.0,60.5,57.8,44.6,73.9,69.8,53.9,48.6,36.0,58.7,46.4,52.4,54.4,50.4,23.9,15.3,8.7,11.7,60.85,57.116,38.3,40-49,Female,White,Yes,Advanced,Undergraduate degree,"£25,000-£34,999",Labour,Centrist
67c83488e67b25dcb923d96d,370,model,anthropic/claude-sonnet-4,stance-based,95.8,91.6,92.2,85.9,89.5,94.0,91.3,85.8,79.7,66.0,54.5,53.4,72.3,14.4,53.1,26.8,10.1,21.1,27.5,45.622,25.72,44.4,30-39,Male,White,Yes,Expert,Postgraduate degree (Master's),"£50,000-£74,999",Liberal Democrats,Centrist
67bcf386583b56fefb549fda,368,writer,,,89.6,79.2,80.0,75.5,80.4,85.5,81.2,57.8,70.8,52.1,62.7,53.8,63.0,25.9,57.8,43.8,20.9,12.4,21.8,43.713,31.232,34.3,30-39,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Moderately Left-Wing
5964ee31b752840001ca4ba4,356,model,deepseek/deepseek-chat-v3-0324,stance-based,58.333333333333336,22.0,49.666666666666664,53.44444444444444,50.333333333333336,79.11111111111111,67.11111111111111,53.0,51.666666666666664,42.111111111111114,60.22222222222222,46.77777777777778,68.88888888888889,66.44444444444444,48.0,35.44444444444444,22.444444444444443,12.222222222222221,10.88888888888889,64.60444444444445,51.72222222222222,36.0,18-29,Male,White,Yes,Advanced,Postgraduate degree (Master's),"£25,000-£34,999",Labour,Moderately Left-Wing
672b19cc67687cb549eb412c,20,edited,deepseek/deepseek-chat-v3-0324,improve,22.3,82.6,79.4,60.7,71.9,76.8,83.0,59.8,50.3,30.0,39.4,36.2,25.4,29.3,24.0,25.0,58.8,40.8,52.8,33.606,36.672999999999995,35.0,18-29,Male,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Conservative,Moderately Right-Wing
622b3b137403ced9a93cf136,357,model,openai/chatgpt-4o-latest,stance-based,20.3,98.2,95.9,82.3,89.6,86.9,94.2,74.3,77.5,51.6,56.8,47.8,79.3,18.1,36.8,34.1,42.8,27.2,48.5,29.477999999999998,28.416000000000004,35.3,18-29,Female,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Moderately Left-Wing
6578943bda60b06de1ba4628,61,model,anthropic/claude-sonnet-4,bullets-based,81.66666666666667,63.333333333333336,82.0,77.33333333333333,70.55555555555556,89.33333333333333,80.11111111111111,72.66666666666667,73.22222222222223,45.22222222222222,47.888888888888886,56.333333333333336,58.44444444444444,24.22222222222222,42.333333333333336,29.444444444444443,25.11111111111111,27.88888888888889,30.88888888888889,48.07222222222222,43.41888888888889,40.888888888888886,18-29,Male,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Conservative,Centrist
66bbafb05de7e549455aa4ff,236,model,openai/chatgpt-4o-latest,stance-based,83.0,66.0,82.2,78.0,72.0,87.0,82.3,73.6,66.6,50.9,58.7,53.1,68.5,30.5,50.6,32.9,29.2,22.2,22.5,47.197,44.06,39.6,30-39,Female,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Liberal Democrats,Moderately Left-Wing
66e804006fa64fe4f37ae7b8,368,writer,,,86.8,89.2,84.7,64.7,71.0,92.4,90.9,42.9,46.7,31.0,65.6,74.4,79.6,19.1,67.6,58.6,10.3,5.6,7.9,73.943,37.826,29.3,18-29,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Liberal Democrats,Moderately Left-Wing
66d9a01e46a5112c3146c2bd,41,model,openai/chatgpt-4o-latest,improve,83.63636363636364,67.27272727272727,80.45454545454545,75.9090909090909,67.45454545454545,81.9090909090909,83.54545454545455,80.63636363636364,71.9090909090909,68.63636363636364,65.81818181818181,75.72727272727273,66.72727272727273,44.81818181818182,66.63636363636364,52.0,15.818181818181818,13.727272727272727,7.818181818181818,64.02545454545454,52.449090909090906,42.27272727272727,30-39,Female,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Liberal Democrats,Moderately Left-Wing
5d8e25e4b371930017bb298d,256,writer,,,51.666666666666664,26.88888888888889,55.77777777777778,70.55555555555556,56.55555555555556,66.22222222222223,59.22222222222222,57.44444444444444,58.888888888888886,39.333333333333336,57.77777777777778,49.333333333333336,64.66666666666667,53.666666666666664,38.77777777777778,17.666666666666668,20.11111111111111,13.777777777777779,16.444444444444443,42.349999999999994,51.117777777777775,42.55555555555556,30-39,Male,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Labour,Centrist
678ea8b3a094ea0ba1319d21,226,model,anthropic/claude-sonnet-4,stance-based,39.3,27.0,43.0,48.5,42.2,49.1,34.0,58.0,27.7,36.3,37.2,34.9,40.3,48.9,31.7,24.3,15.7,34.3,29.0,51.396,50.393,35.4,18-29,Female,White,Yes,Expert,A-levels or equivalent,"£25,000-£34,999",Not eligible to vote,Other
59c7290e0aaf750001213c97,88,model,openai/chatgpt-4o-latest,stance-based,43.6,40.8,68.6,72.8,64.1,79.6,77.1,78.6,70.2,51.3,63.1,48.4,67.4,50.6,52.8,30.2,42.2,29.9,28.8,50.38,40.541,41.5,30-39,Male,White,Yes,Advanced,Undergraduate degree,"£35,000-£49,999",Conservative,Centrist
5e99b08a24927e000a418025,375,writer,,,63.0,44.4,70.8,63.9,64.4,71.2,72.2,53.4,46.4,37.8,64.1,62.5,56.9,46.1,52.0,27.0,31.6,16.4,16.3,48.077999999999996,53.622,30.6,18-29,Male,White,Yes,Advanced,Undergraduate degree,"£25,000-£34,999",Did not vote,Centrist
63e51d3ea4bb5e7073e2ddbf,325,model,openai/chatgpt-4o-latest,stance-based,32.54545454545455,82.54545454545455,87.18181818181819,68.27272727272727,77.0909090909091,88.45454545454545,87.54545454545455,75.0909090909091,64.9090909090909,48.0,61.09090909090909,46.81818181818182,50.72727272727273,18.363636363636363,42.63636363636363,14.272727272727273,44.90909090909091,17.272727272727273,32.45454545454545,37.08090909090909,42.12909090909091,44.36363636363637,40-49,Male,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Conservative,Moderately Right-Wing
5edca29654fe059801608fc0,184,model,deepseek/deepseek-chat-v3-0324,bullets-based,31.4,58.4,78.9,70.7,60.0,85.0,79.4,78.0,55.8,40.6,56.7,63.4,56.7,47.6,43.7,41.4,30.4,15.1,14.7,57.105,34.613,44.0,40-49,Male,White,Yes,Expert,Postgraduate degree (Master's),"£50,000-£74,999",Labour,Centrist
667581b4fc83d14801d00275,46,writer,,,87.1,74.2,78.1,54.8,75.6,75.5,69.6,34.2,36.7,34.2,51.9,38.1,43.5,22.4,38.3,23.7,37.4,57.8,58.3,29.785000000000004,50.232,25.7,18-29,Female,White,Yes,Intermediate,GCSEs or equivalent,"£15,000-£24,999",Labour,Moderately Left-Wing
5c4d87576aeb5d00010184f8,369,writer,,,46.2,35.6,67.3,43.0,51.5,59.7,54.9,30.8,26.7,25.6,43.1,30.4,62.2,32.4,25.1,26.4,21.1,27.5,27.2,36.412,46.178000000000004,39.9,18-29,Male,White,Yes,Advanced,A-levels or equivalent,"£15,000-£24,999",Conservative,Moderately Left-Wing
645e63fdc26c23223753f3cb,54,model,openai/chatgpt-4o-latest,bullets-based,14.555555555555555,78.0,86.22222222222223,77.0,64.66666666666667,92.22222222222223,90.55555555555556,64.88888888888889,63.77777777777778,53.77777777777778,64.66666666666667,54.111111111111114,68.66666666666667,37.77777777777778,55.55555555555556,27.333333333333332,21.666666666666668,11.444444444444445,15.444444444444445,51.873333333333335,46.08444444444444,41.44444444444444,30-39,Female,White,Yes,Advanced,Undergraduate degree,"£50,000-£74,999",Labour,Moderately Left-Wing
5c5af2cc2b7de10001b7840b,176,model,openai/chatgpt-4o-latest,rewrite,62.09090909090909,31.818181818181817,72.0,55.36363636363637,53.54545454545455,46.09090909090909,53.63636363636363,72.0,42.90909090909091,32.63636363636363,50.27272727272727,43.09090909090909,61.81818181818182,32.90909090909091,36.45454545454545,22.09090909090909,40.45454545454545,29.727272727272727,34.09090909090909,41.47272727272727,36.3890909090909,33.81818181818182,18-29,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Moderately Right-Wing
6570824312e21ad0a49858f4,187,writer,,,73.7,67.0,50.6,37.5,49.3,47.0,48.9,39.8,32.8,33.9,42.0,26.5,58.1,36.3,31.6,15.9,41.4,28.3,29.6,32.866,51.858000000000004,34.4,18-29,Male,White,Yes,Advanced,A-levels or equivalent,"£15,000-£24,999",Conservative,Centrist
574da26c7f1e770007f42d11,129,writer,,,85.5,71.4,86.7,49.5,76.4,70.1,82.9,44.7,35.0,31.0,47.7,50.4,50.6,18.3,47.5,23.3,20.1,32.8,28.5,37.745,45.984,29.6,18-29,Female,White,Yes,Intermediate,Undergraduate degree,"£15,000-£24,999",Labour,Moderately Left-Wing
5cab22cd68194f001511b2d6,187,model,openai/chatgpt-4o-latest,bullets-based,81.2,70.4,81.1,77.5,68.1,85.7,84.7,70.0,70.3,36.6,53.8,64.1,69.9,26.3,61.2,30.2,30.5,17.5,23.4,49.599000000000004,40.275,36.8,30-39,Male,White,Yes,Expert,Postgraduate degree (Master's),"£35,000-£49,999",Liberal Democrats,Centrist
64c6b47fecbd8c800e497280,82,model,openai/chatgpt-4o-latest,stance-based,45.7,23.0,67.5,78.1,65.9,85.8,73.7,67.8,72.8,53.4,67.8,52.9,62.5,66.8,48.7,18.8,40.4,11.1,10.6,42.104,46.603,38.3,18-29,Female,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Centrist
