writer_id,proposition_id,proposition_number,made_edits,edit_ratio,edit_distance
43ce199ffc198b34,346,3,True,0.9741302408563782,20
1d7f636aaec98f0c,308,1,False,0.0,0
1d7f636aaec98f0c,187,2,False,0.0,0
1d7f636aaec98f0c,356,3,False,0.0,0
4466da6eb09d294e,250,1,True,0.9794685990338164,34
4466da6eb09d294e,390,2,False,0.0,0
4466da6eb09d294e,325,3,True,0.9642470205850487,66
c7b8aa958f2c810c,201,1,True,0.9478260869565217,56
c7b8aa958f2c810c,126,2,True,0.9609984399375975,75
c7b8aa958f2c810c,278,3,False,0.0,0
8838c2881ca39517,47,1,False,0.0,0
8838c2881ca39517,89,2,False,0.0,0
8838c2881ca39517,256,3,False,0.0,0
c194c106f28f4bb6,88,1,False,0.0,0
c194c106f28f4bb6,38,2,False,0.0,0
c194c106f28f4bb6,102,3,False,0.0,0
eb8e49913b54df16,278,1,False,0.0,0
eb8e49913b54df16,390,2,False,0.0,0
eb8e49913b54df16,393,3,False,0.0,0
fa1549e989f343b7,181,1,False,0.0,0
fa1549e989f343b7,176,2,True,0.9989304812834224,1
fa1549e989f343b7,37,3,True,0.994413407821229,3
4de8953a04e0278f,37,1,False,0.0,0
4de8953a04e0278f,364,2,False,0.0,0
4de8953a04e0278f,144,3,True,0.821074595722483,343
418c726544cd0775,344,1,True,0.8559573206876112,242
418c726544cd0775,61,2,False,0.0,0
418c726544cd0775,390,3,True,0.8881748071979434,169
48dd400de27eced9,126,1,True,0.9852786540483701,26
48dd400de27eced9,231,2,True,0.9068783068783068,169
48dd400de27eced9,370,3,True,0.8940719144800777,217
4bb83368d532a67a,51,1,True,0.9314495028780743,131
4bb83368d532a67a,369,2,False,0.0,0
4bb83368d532a67a,264,3,False,0.0,0
89e93a9dc9473f08,230,1,True,0.8656716417910448,139
89e93a9dc9473f08,248,2,True,0.6544789762340036,465
89e93a9dc9473f08,22,3,True,0.623448275862069,506
1ecfe5c14e6b1e79,268,1,False,0.0,0
1ecfe5c14e6b1e79,303,2,False,0.0,0
1ecfe5c14e6b1e79,372,3,False,0.0,0
8f98c27ddfdfc535,346,1,False,0.0,0
8f98c27ddfdfc535,360,2,False,0.0,0
8f98c27ddfdfc535,251,3,False,0.0,0
c5b9c8d941cbc608,345,1,False,0.0,0
c5b9c8d941cbc608,256,2,True,0.6401703335699077,498
c5b9c8d941cbc608,12,3,True,0.9323958896700919,124
b61389c57dda803f,173,1,False,0.0,0
b61389c57dda803f,242,2,True,0.98783712321523,23
b61389c57dda803f,61,3,False,0.0,0
76ca99e61128684e,99,1,False,0.0,0
76ca99e61128684e,343,2,False,0.0,0
76ca99e61128684e,378,3,False,0.0,0
0210bd5f2c65fbff,186,1,False,0.0,0
0210bd5f2c65fbff,393,2,False,0.0,0
0210bd5f2c65fbff,187,3,False,0.0,0
f1da9fad029fab2c,68,1,False,0.0,0
f1da9fad029fab2c,308,2,False,0.0,0
f1da9fad029fab2c,342,3,False,0.0,0
e5e451258380c433,20,1,False,0.0,0
e5e451258380c433,40,2,False,0.0,0
e5e451258380c433,114,3,False,0.0,0
b083a406251fa4f7,375,1,False,0.0,0
b083a406251fa4f7,67,2,False,0.0,0
b083a406251fa4f7,89,3,False,0.0,0
c6286184249d3c3a,298,1,False,0.0,0
c6286184249d3c3a,370,2,False,0.0,0
c6286184249d3c3a,20,3,False,0.0,0
94cc96f02e0d2f44,186,1,False,0.0,0
94cc96f02e0d2f44,392,2,False,0.0,0
94cc96f02e0d2f44,242,3,False,0.0,0
a5bdd11bf617a177,303,1,False,0.0,0
a5bdd11bf617a177,68,2,False,0.0,0
a5bdd11bf617a177,361,3,False,0.0,0
5532f3fb23e246cf,47,1,True,1.0,0
5532f3fb23e246cf,61,2,False,0.0,0
5532f3fb23e246cf,264,3,False,0.0,0
b37b1bb33ab8f7ef,12,1,True,0.9927170868347339,13
b37b1bb33ab8f7ef,200,2,False,0.0,0
b37b1bb33ab8f7ef,81,3,True,0.9833810888252149,23
eefaec94f59f98f1,193,1,False,0.0,0
eefaec94f59f98f1,353,2,False,0.0,0
eefaec94f59f98f1,372,3,False,0.0,0
f984666e28f78ba9,218,1,True,0.9900662251655629,12
f984666e28f78ba9,385,2,False,0.0,0
f984666e28f78ba9,52,3,False,0.0,0
e635250d4955d339,87,1,False,0.0,0
e635250d4955d339,368,2,False,0.0,0
e635250d4955d339,343,3,False,0.0,0
d8e771d4c8db9b3d,231,1,False,0.0,0
d8e771d4c8db9b3d,356,2,False,0.0,0
d8e771d4c8db9b3d,264,3,False,0.0,0
4ecd71a1266109cb,68,1,False,0.0,0
4ecd71a1266109cb,81,2,False,0.0,0
4ecd71a1266109cb,248,3,False,0.0,0
f1a0d7849503ac60,51,1,False,0.0,0
f1a0d7849503ac60,342,2,False,0.0,0
f1a0d7849503ac60,186,3,False,0.0,0
16ffa5ebd29b429e,358,1,False,0.0,0
16ffa5ebd29b429e,184,2,False,0.0,0
16ffa5ebd29b429e,200,3,False,0.0,0
fe8ae9191008e68a,104,1,True,0.9470198675496688,96
fe8ae9191008e68a,22,2,False,0.0,0
fe8ae9191008e68a,184,3,True,1.0,0
e1737e62eec9ad13,369,1,True,0.9408,86
e1737e62eec9ad13,375,2,False,0.0,0
e1737e62eec9ad13,176,3,False,0.0,0
07599346472098f8,230,1,False,0.0,0
07599346472098f8,85,2,False,0.0,0
07599346472098f8,248,3,False,0.0,0
f121c1c8e699f38b,364,1,False,0.0,0
f121c1c8e699f38b,256,2,False,0.0,0
f121c1c8e699f38b,176,3,False,0.0,0
adff45f183e24749,221,1,False,0.0,0
adff45f183e24749,390,2,False,0.0,0
adff45f183e24749,345,3,False,0.0,0
668eae7053cca846,343,1,False,0.0,0
668eae7053cca846,144,2,False,0.0,0
668eae7053cca846,89,3,False,0.0,0
728f32bb402850a8,99,1,True,0.9375,73
728f32bb402850a8,333,2,False,0.0,0
728f32bb402850a8,82,3,False,0.0,0
ec7991565596d213,47,1,False,0.0,0
ec7991565596d213,218,2,False,0.0,0
ec7991565596d213,303,3,False,0.0,0
d963aa97942a6a4b,184,1,False,0.0,0
d963aa97942a6a4b,201,2,False,0.0,0
d963aa97942a6a4b,374,3,False,0.0,0
165675eb78b3b89b,144,1,False,0.0,0
165675eb78b3b89b,85,2,False,0.0,0
165675eb78b3b89b,54,3,False,0.0,0
257a39d3f93efc68,342,1,False,0.0,0
257a39d3f93efc68,88,2,False,0.0,0
257a39d3f93efc68,378,3,False,0.0,0
7d2223138df19be6,308,1,True,0.9113805970149254,190
7d2223138df19be6,375,2,False,0.0,0
7d2223138df19be6,361,3,False,0.0,0
43f20f3b3c25d850,109,1,False,0.0,0
43f20f3b3c25d850,61,2,True,0.9760869565217392,37
43f20f3b3c25d850,249,3,False,0.0,0
2142e24eda66afbc,221,1,False,0.0,0
2142e24eda66afbc,358,2,False,0.0,0
2142e24eda66afbc,52,3,False,0.0,0
6688b573f5a23933,333,1,False,0.0,0
6688b573f5a23933,47,2,False,0.0,0
6688b573f5a23933,298,3,False,0.0,0
27f63a0ddcc750e8,47,1,False,0.0,0
27f63a0ddcc750e8,171,2,True,0.7756195579370395,308
27f63a0ddcc750e8,51,3,False,0.0,0
568aa1b9bd4e0c7a,390,1,True,0.986870897155361,22
568aa1b9bd4e0c7a,371,2,False,0.0,0
568aa1b9bd4e0c7a,184,3,False,0.0,0
dd75b425401e3d4d,122,1,True,0.9156486329261199,136
dd75b425401e3d4d,357,2,False,0.0,0
dd75b425401e3d4d,104,3,True,0.9956043956043956,4
2d5949aaeb792a26,52,1,False,0.0,0
2d5949aaeb792a26,264,2,False,0.0,0
2d5949aaeb792a26,221,3,False,0.0,0
2f0cc53077f54950,25,1,False,0.0,0
2f0cc53077f54950,248,2,False,0.0,0
2f0cc53077f54950,250,3,False,0.0,0
98a38e677bb69355,364,1,True,0.9989888776541962,2
98a38e677bb69355,104,2,False,0.0,0
98a38e677bb69355,342,3,False,0.0,0
5f65fbfb0e075bbc,375,1,False,0.0,0
5f65fbfb0e075bbc,226,2,False,0.0,0
5f65fbfb0e075bbc,393,3,False,0.0,0
1a2157f7b217fa77,278,1,False,0.0,0
1a2157f7b217fa77,176,2,False,0.0,0
1a2157f7b217fa77,369,3,True,1.0,0
d1d7f0ff29488c62,392,1,False,0.0,0
d1d7f0ff29488c62,221,2,False,0.0,0
d1d7f0ff29488c62,87,3,False,0.0,0
fc0e216511aa0ab4,280,1,False,0.0,0
fc0e216511aa0ab4,174,2,False,0.0,0
fc0e216511aa0ab4,368,3,True,1.0,0
d67d67cf9f4cb49c,122,1,True,0.8144230769230769,374
d67d67cf9f4cb49c,47,2,False,0.0,0
d67d67cf9f4cb49c,52,3,False,0.0,0
0781abe85ba73da3,339,1,False,0.0,0
0781abe85ba73da3,268,2,False,0.0,0
0781abe85ba73da3,303,3,False,0.0,0
4bc1a21eeaff3a0c,378,1,False,0.0,0
4bc1a21eeaff3a0c,370,2,True,0.8778077268643306,272
4bc1a21eeaff3a0c,248,3,True,0.8273910582908885,223
bb87cffa8ec292ec,342,1,False,0.0,0
bb87cffa8ec292ec,125,2,True,0.5607344632768362,622
bb87cffa8ec292ec,385,3,False,0.0,0
0c0df63aaabd6e5a,344,1,False,0.0,0
0c0df63aaabd6e5a,368,2,False,0.0,0
0c0df63aaabd6e5a,343,3,False,0.0,0
d2aad6dd4c45715c,342,1,False,0.0,0
d2aad6dd4c45715c,236,2,False,0.0,0
d2aad6dd4c45715c,18,3,True,0.9672131147540983,64
de5a3ef3eb553aef,47,1,False,0.0,0
de5a3ef3eb553aef,87,2,False,0.0,0
de5a3ef3eb553aef,181,3,False,0.0,0
d657c190eb6bb41e,41,1,False,0.0,0
d657c190eb6bb41e,186,2,True,0.983946141895391,20
d657c190eb6bb41e,18,3,False,0.0,0
15343ba9ee03b771,99,1,False,0.0,0
15343ba9ee03b771,256,2,False,0.0,0
15343ba9ee03b771,176,3,False,0.0,0
11efe76d13c3aff5,372,1,False,0.0,0
11efe76d13c3aff5,358,2,False,0.0,0
11efe76d13c3aff5,67,3,False,0.0,0
b41e133d4c036ef6,325,1,False,0.0,0
b41e133d4c036ef6,358,2,False,0.0,0
b41e133d4c036ef6,89,3,False,0.0,0
808da1358a91dc3b,104,1,False,0.0,0
808da1358a91dc3b,200,2,False,0.0,0
808da1358a91dc3b,236,3,False,0.0,0
468952d8f98a2627,387,1,False,0.0,0
468952d8f98a2627,371,2,False,0.0,0
468952d8f98a2627,184,3,False,0.0,0
ceff493dc6fba982,89,1,False,0.0,0
ceff493dc6fba982,88,2,False,0.0,0
ceff493dc6fba982,173,3,False,0.0,0
5c8c5ebc0de490de,377,1,False,0.0,0
5c8c5ebc0de490de,378,2,False,0.0,0
5c8c5ebc0de490de,12,3,False,0.0,0
d6a7460b9bc866bf,226,1,False,0.0,0
d6a7460b9bc866bf,261,2,False,0.0,0
d6a7460b9bc866bf,264,3,False,0.0,0
16ec84289480b500,236,1,False,0.0,0
16ec84289480b500,372,2,False,0.0,0
16ec84289480b500,339,3,False,0.0,0
d0cd8a759896a91d,346,1,False,0.0,0
d0cd8a759896a91d,41,2,False,0.0,0
d0cd8a759896a91d,333,3,True,0.5947611710323575,525
e125de7656ffe8f8,303,1,False,0.0,0
e125de7656ffe8f8,377,2,False,0.0,0
e125de7656ffe8f8,187,3,False,0.0,0
d00722c4bb182ad1,256,1,False,0.0,0
d00722c4bb182ad1,242,2,False,0.0,0
d00722c4bb182ad1,249,3,False,0.0,0
ec6a4a52b6d8e463,46,1,False,0.0,0
ec6a4a52b6d8e463,264,2,True,0.8363136176066025,238
ec6a4a52b6d8e463,377,3,True,0.9740053050397878,48
a95b16e1fcd2b0a6,226,1,False,0.0,0
a95b16e1fcd2b0a6,303,2,False,0.0,0
a95b16e1fcd2b0a6,18,3,False,0.0,0
daa9755adda7edcd,200,1,False,0.0,0
daa9755adda7edcd,389,2,False,0.0,0
daa9755adda7edcd,82,3,False,0.0,0
788ac0d6449eeb0b,256,1,False,0.0,0
788ac0d6449eeb0b,54,2,True,0.9951742627345844,6
788ac0d6449eeb0b,308,3,False,0.0,0
b297245bef4545f6,41,1,False,0.0,0
b297245bef4545f6,226,2,False,0.0,0
b297245bef4545f6,51,3,False,0.0,0
32d501d2ef450fc3,187,1,False,0.0,0
32d501d2ef450fc3,85,2,False,0.0,0
32d501d2ef450fc3,393,3,False,0.0,0
fd0366805cbef48e,38,1,False,0.0,0
fd0366805cbef48e,18,2,False,0.0,0
fd0366805cbef48e,37,3,False,0.0,0
049a5e4421651281,374,1,True,1.0,0
049a5e4421651281,221,2,False,0.0,0
049a5e4421651281,184,3,True,0.962807752750131,61
72da6bdf29f2d15d,200,1,False,0.0,0
72da6bdf29f2d15d,85,2,False,0.0,0
72da6bdf29f2d15d,248,3,False,0.0,0
d987f1a48a67249a,344,1,False,0.0,0
d987f1a48a67249a,364,2,False,0.0,0
d987f1a48a67249a,173,3,False,0.0,0
5add487dea450a89,308,1,True,0.9931740614334471,8
5add487dea450a89,261,2,True,0.9797619047619047,33
5add487dea450a89,236,3,False,0.0,0
7c676169c46aa000,370,1,False,0.0,0
7c676169c46aa000,261,2,False,0.0,0
7c676169c46aa000,264,3,False,0.0,0
8321fe7a4dc871b1,339,1,False,0.0,0
8321fe7a4dc871b1,342,2,False,0.0,0
8321fe7a4dc871b1,250,3,False,0.0,0
d7e671e7cbf0e893,173,1,False,0.0,0
d7e671e7cbf0e893,243,2,False,0.0,0
d7e671e7cbf0e893,264,3,False,0.0,0
24b3674f02abc299,122,1,False,0.0,0
24b3674f02abc299,308,2,False,0.0,0
24b3674f02abc299,368,3,False,0.0,0
782dddeac007c156,18,1,False,0.0,0
782dddeac007c156,298,2,False,0.0,0
782dddeac007c156,125,3,False,0.0,0
d7fd46363ab0262e,343,1,False,0.0,0
d7fd46363ab0262e,114,2,False,0.0,0
d7fd46363ab0262e,67,3,False,0.0,0
5b74fd4e65b9b068,104,1,False,0.0,0
5b74fd4e65b9b068,268,2,False,0.0,0
5b74fd4e65b9b068,251,3,False,0.0,0
1344758d67a3a27e,37,1,True,0.9478908188585607,62
1344758d67a3a27e,344,2,True,0.9966362325804902,5
1344758d67a3a27e,181,3,True,0.9964747356051704,5
f3b0691f0253c92b,343,1,False,0.0,0
f3b0691f0253c92b,339,2,False,0.0,0
f3b0691f0253c92b,187,3,False,0.0,0
ca9f7f0f5c5f5c7a,61,1,False,0.0,0
ca9f7f0f5c5f5c7a,82,2,False,0.0,0
ca9f7f0f5c5f5c7a,360,3,False,0.0,0
e704f8b1b07274cd,176,1,False,0.0,0
e704f8b1b07274cd,109,2,False,0.0,0
e704f8b1b07274cd,357,3,False,0.0,0
dd80bb7f0191c99d,236,1,False,0.0,0
dd80bb7f0191c99d,144,2,False,0.0,0
dd80bb7f0191c99d,387,3,True,0.9234312032239493,127
426b2be19e2a24a1,12,1,False,0.0,0
426b2be19e2a24a1,392,2,False,0.0,0
426b2be19e2a24a1,325,3,True,0.9879649890590809,15
b99608b37ec3ce04,176,1,False,0.0,0
b99608b37ec3ce04,47,2,False,0.0,0
b99608b37ec3ce04,174,3,False,0.0,0
11e177d69e1df91f,87,1,True,0.9876265466816648,17
11e177d69e1df91f,38,2,False,0.0,0
11e177d69e1df91f,200,3,False,0.0,0
77e0c07831e15bb0,361,1,False,0.0,0
77e0c07831e15bb0,356,2,False,0.0,0
77e0c07831e15bb0,38,3,False,0.0,0
dfe61c803e3b4dc1,236,1,False,0.0,0
dfe61c803e3b4dc1,242,2,False,0.0,0
dfe61c803e3b4dc1,218,3,False,0.0,0
d86937efde28fe5e,387,1,False,0.0,0
d86937efde28fe5e,173,2,False,0.0,0
d86937efde28fe5e,384,3,False,0.0,0
e8f0bd755341f335,374,1,False,0.0,0
e8f0bd755341f335,174,2,False,0.0,0
e8f0bd755341f335,361,3,False,0.0,0
647a4be10198e5c2,369,1,False,0.0,0
647a4be10198e5c2,264,2,False,0.0,0
647a4be10198e5c2,173,3,False,0.0,0
2be2b8419203e373,368,1,False,0.0,0
2be2b8419203e373,38,2,False,0.0,0
2be2b8419203e373,129,3,False,0.0,0
21e802c554fe25a0,174,1,False,0.0,0
21e802c554fe25a0,25,2,False,0.0,0
21e802c554fe25a0,82,3,False,0.0,0
a6710e07d0b54497,249,1,True,0.8016627078384798,334
a6710e07d0b54497,343,2,False,0.0,0
a6710e07d0b54497,126,3,False,0.0,0
101614f75ee4a59a,171,1,False,0.0,0
101614f75ee4a59a,236,2,False,0.0,0
101614f75ee4a59a,384,3,False,0.0,0
ad0431284f3d3823,186,1,True,0.9760765550239234,45
ad0431284f3d3823,181,2,False,0.0,0
ad0431284f3d3823,173,3,False,0.0,0
d5b8504074ea5ed7,357,1,False,0.0,0
d5b8504074ea5ed7,144,2,False,0.0,0
d5b8504074ea5ed7,61,3,False,0.0,0
b437abadee3990f0,37,1,False,0.0,0
b437abadee3990f0,358,2,False,0.0,0
b437abadee3990f0,368,3,False,0.0,0
d64da8aa6caf6852,122,1,False,0.0,0
d64da8aa6caf6852,357,2,True,0.9576185671039354,84
d64da8aa6caf6852,37,3,False,0.0,0
e45210505e49edea,47,1,False,0.0,0
e45210505e49edea,99,2,False,0.0,0
e45210505e49edea,251,3,True,0.8828932261768083,204
62376eaf0e43673d,87,1,False,0.0,0
62376eaf0e43673d,230,2,False,0.0,0
62376eaf0e43673d,364,3,True,0.8700618752974774,273
57186e5261d60956,47,1,True,0.9910931174089069,11
57186e5261d60956,361,2,True,0.9424686192468619,110
57186e5261d60956,298,3,False,0.0,0
3e1854e7c32793cc,342,1,False,0.0,0
3e1854e7c32793cc,218,2,False,0.0,0
3e1854e7c32793cc,89,3,False,0.0,0
52d1d6e79ff40b75,87,1,False,0.0,0
52d1d6e79ff40b75,375,2,False,0.0,0
52d1d6e79ff40b75,176,3,False,0.0,0
6802b02663478be6,125,1,False,0.0,0
6802b02663478be6,47,2,False,0.0,0
6802b02663478be6,12,3,False,0.0,0
8fe74af11dd17bf0,226,1,True,0.9976133651551312,5
8fe74af11dd17bf0,102,2,False,0.0,0
8fe74af11dd17bf0,184,3,False,0.0,0
c6d067842bc09ad4,278,1,False,0.0,0
c6d067842bc09ad4,249,2,False,0.0,0
c6d067842bc09ad4,370,3,False,0.0,0
36cc04614b1d26dc,38,1,False,0.0,0
36cc04614b1d26dc,109,2,False,0.0,0
36cc04614b1d26dc,261,3,False,0.0,0
84c8b9174dd3c770,393,1,False,0.0,0
84c8b9174dd3c770,52,2,True,0.9488900361383583,99
84c8b9174dd3c770,268,3,True,0.9248,140
860634e37b41d362,126,1,False,0.0,0
860634e37b41d362,25,2,False,0.0,0
860634e37b41d362,356,3,False,0.0,0
11db07f746c1e4e8,88,1,False,0.0,0
11db07f746c1e4e8,251,2,False,0.0,0
11db07f746c1e4e8,67,3,False,0.0,0
19190a2412c22b8e,360,1,True,0.9928789420142421,12
19190a2412c22b8e,52,2,True,0.989440337909187,20
19190a2412c22b8e,384,3,False,0.0,0
94a5f90b666be156,156,1,False,0.0,0
94a5f90b666be156,61,2,False,0.0,0
94a5f90b666be156,243,3,False,0.0,0
597c32cf6f2cecd1,342,1,False,0.0,0
597c32cf6f2cecd1,125,2,True,0.9701207883026065,40
597c32cf6f2cecd1,37,3,False,0.0,0
d8576c980e2b52eb,325,1,False,0.0,0
d8576c980e2b52eb,54,2,True,0.6255364806866952,544
d8576c980e2b52eb,171,3,False,0.0,0
68b9a1f273281bac,360,1,False,0.0,0
68b9a1f273281bac,67,2,True,0.8547528517110266,190
68b9a1f273281bac,333,3,False,0.0,0
538814c36295fff3,18,1,False,0.0,0
538814c36295fff3,386,2,False,0.0,0
538814c36295fff3,298,3,False,0.0,0
4364caa288e06f70,333,1,True,0.9477351916376306,90
4364caa288e06f70,264,2,True,0.7237308146399055,339
4364caa288e06f70,374,3,False,0.0,0
91aefa0dfac02644,38,1,False,0.0,0
91aefa0dfac02644,361,2,False,0.0,0
91aefa0dfac02644,156,3,True,1.0,0
3817f1d08d948c44,174,1,False,0.0,0
3817f1d08d948c44,184,2,False,0.0,0
3817f1d08d948c44,392,3,False,0.0,0
2aa66b4eeda6831e,325,1,False,0.0,0
2aa66b4eeda6831e,278,2,False,0.0,0
2aa66b4eeda6831e,250,3,False,0.0,0
18473d9041e38e45,144,1,False,0.0,0
18473d9041e38e45,298,2,False,0.0,0
18473d9041e38e45,250,3,False,0.0,0
6b3dd7ec969272cb,109,1,False,0.0,0
6b3dd7ec969272cb,251,2,False,0.0,0
6b3dd7ec969272cb,173,3,False,0.0,0
d42102764424c640,174,1,False,0.0,0
d42102764424c640,144,2,True,0.8747044917257684,212
d42102764424c640,278,3,False,0.0,0
606a72bd86e2f6b0,339,1,False,0.0,0
606a72bd86e2f6b0,128,2,False,0.0,0
606a72bd86e2f6b0,181,3,False,0.0,0
062d4a5f0d380a54,218,1,False,0.0,0
062d4a5f0d380a54,256,2,False,0.0,0
062d4a5f0d380a54,346,3,False,0.0,0
f0f27ffad63b2f93,104,1,False,0.0,0
f0f27ffad63b2f93,144,2,False,0.0,0
f0f27ffad63b2f93,308,3,True,0.9896656534954408,12
d8b998057385992f,46,1,False,0.0,0
d8b998057385992f,303,2,False,0.0,0
d8b998057385992f,184,3,False,0.0,0
75d62588e35f93e2,109,1,False,0.0,0
75d62588e35f93e2,374,2,False,0.0,0
75d62588e35f93e2,346,3,False,0.0,0
1daddba42867eb3b,390,1,False,0.0,0
1daddba42867eb3b,221,2,False,0.0,0
1daddba42867eb3b,122,3,False,0.0,0
094a8c00fb9fd4e9,46,1,False,0.0,0
094a8c00fb9fd4e9,343,2,False,0.0,0
094a8c00fb9fd4e9,384,3,False,0.0,0
9d5fea5822132845,344,1,True,0.9451345755693582,99
9d5fea5822132845,243,2,True,1.0,0
9d5fea5822132845,280,3,True,0.8999453253143794,183
cf11703f1249bb42,387,1,False,0.0,0
cf11703f1249bb42,38,2,False,0.0,0
cf11703f1249bb42,126,3,False,0.0,0
56cbb494439d88d1,389,1,False,0.0,0
56cbb494439d88d1,22,2,False,0.0,0
56cbb494439d88d1,67,3,False,0.0,0
a98d41e010d4e226,52,1,False,0.0,0
a98d41e010d4e226,361,2,False,0.0,0
a98d41e010d4e226,308,3,False,0.0,0
d5eac7994b087ea5,51,1,False,0.0,0
d5eac7994b087ea5,357,2,False,0.0,0
d5eac7994b087ea5,22,3,False,0.0,0
70e1105da3622411,40,1,False,0.0,0
70e1105da3622411,230,2,False,0.0,0
70e1105da3622411,173,3,False,0.0,0
39fcaf090477ec9a,102,1,False,0.0,0
39fcaf090477ec9a,342,2,False,0.0,0
39fcaf090477ec9a,249,3,False,0.0,0
b7c79ba3c271b680,231,1,False,0.0,0
b7c79ba3c271b680,129,2,False,0.0,0
b7c79ba3c271b680,87,3,False,0.0,0
6f146ffe80160137,200,1,True,0.9666848716548334,46
6f146ffe80160137,176,2,True,0.9315206445115811,118
6f146ffe80160137,128,3,True,0.9040333796940194,124
dc6eb2e3e1458985,174,1,False,0.0,0
dc6eb2e3e1458985,51,2,False,0.0,0
dc6eb2e3e1458985,356,3,False,0.0,0
5b695f90f412ed71,389,1,True,0.9229994967287368,153
5b695f90f412ed71,171,2,True,0.9955156950672646,5
5b695f90f412ed71,251,3,False,0.0,0
fcc21a4a936e7fa3,156,1,False,0.0,0
fcc21a4a936e7fa3,181,2,False,0.0,0
fcc21a4a936e7fa3,22,3,False,0.0,0
9fc2d5918c20c1b2,184,1,True,0.8458458458458459,308
9fc2d5918c20c1b2,356,2,True,0.9702970297029703,56
9fc2d5918c20c1b2,280,3,True,0.9696428571428571,31
b4e7dd044c306579,193,1,False,0.0,0
b4e7dd044c306579,99,2,False,0.0,0
b4e7dd044c306579,129,3,False,0.0,0
fe30b99883643c37,345,1,True,0.9837486457204767,30
fe30b99883643c37,242,2,False,0.0,0
fe30b99883643c37,370,3,True,0.8391777509068924,265
45012974c03f7a82,180,1,True,0.9913294797687862,15
45012974c03f7a82,278,2,True,0.9755600814663952,36
45012974c03f7a82,82,3,False,0.0,0
2a08cdf67a43efc0,242,1,False,0.0,0
2a08cdf67a43efc0,99,2,False,0.0,0
2a08cdf67a43efc0,243,3,False,0.0,0
765e60639150373d,40,1,False,0.0,0
765e60639150373d,173,2,False,0.0,0
765e60639150373d,174,3,True,0.9928861788617886,14
3bba6c5311202716,264,1,False,0.0,0
3bba6c5311202716,345,2,False,0.0,0
3bba6c5311202716,174,3,True,1.0,0
4bbce67a25ef1a98,156,1,False,0.0,0
4bbce67a25ef1a98,187,2,False,0.0,0
4bbce67a25ef1a98,368,3,False,0.0,0
3b9f55b32a9e7424,122,1,False,0.0,0
3b9f55b32a9e7424,180,2,False,0.0,0
3b9f55b32a9e7424,242,3,False,0.0,0
109e6cdbae83a048,126,1,False,0.0,0
109e6cdbae83a048,308,2,False,0.0,0
109e6cdbae83a048,87,3,False,0.0,0
50d85992f87e7d57,249,1,True,0.7811741872877244,324
50d85992f87e7d57,173,2,True,0.3850931677018633,687
50d85992f87e7d57,193,3,False,0.0,0
9e584648b06ac912,46,1,True,1.0,0
9e584648b06ac912,339,2,False,0.0,0
9e584648b06ac912,218,3,False,0.0,0
c58eeacbf346d413,122,1,False,0.0,0
c58eeacbf346d413,384,2,False,0.0,0
c58eeacbf346d413,386,3,False,0.0,0
5328a60a62f1d569,384,1,False,0.0,0
5328a60a62f1d569,256,2,False,0.0,0
5328a60a62f1d569,102,3,True,0.42760942760942766,647
3148d464488f6cad,114,1,True,0.9500499500499501,100
3148d464488f6cad,40,2,False,0.0,0
3148d464488f6cad,345,3,True,0.8768,214
c865925b0c77f815,114,1,False,0.0,0
c865925b0c77f815,128,2,False,0.0,0
c865925b0c77f815,264,3,False,0.0,0
1e3fd91867b50881,201,1,False,0.0,0
1e3fd91867b50881,180,2,False,0.0,0
1e3fd91867b50881,385,3,False,0.0,0
d4dcf29f57629820,102,1,True,0.9946808510638298,10
d4dcf29f57629820,186,2,False,0.0,0
d4dcf29f57629820,264,3,False,0.0,0
d02bdfd0d75c4292,129,1,True,0.9718381976446493,45
d02bdfd0d75c4292,298,2,False,0.0,0
d02bdfd0d75c4292,122,3,True,0.9774436090225564,42
dc4e0870f1c5e9e3,389,1,False,0.0,0
dc4e0870f1c5e9e3,109,2,False,0.0,0
dc4e0870f1c5e9e3,25,3,False,0.0,0
9cfdcf1803278471,51,1,True,0.9597633136094674,68
9cfdcf1803278471,156,2,True,0.9701408450704225,53
9cfdcf1803278471,193,3,True,1.0,0
a79cce7c54babbf1,358,1,False,0.0,0
a79cce7c54babbf1,298,2,True,0.9898123324396783,15
a79cce7c54babbf1,268,3,False,0.0,0
e33ac0cc5f57b87d,333,1,False,0.0,0
e33ac0cc5f57b87d,102,2,False,0.0,0
e33ac0cc5f57b87d,298,3,False,0.0,0
8a4acc871f52d325,243,1,False,0.0,0
8a4acc871f52d325,230,2,False,0.0,0
8a4acc871f52d325,173,3,False,0.0,0
099cca09133f2e0c,251,1,False,0.0,0
099cca09133f2e0c,358,2,False,0.0,0
099cca09133f2e0c,88,3,False,0.0,0
9f3cd350fcc603e9,193,1,False,0.0,0
9f3cd350fcc603e9,20,2,False,0.0,0
9f3cd350fcc603e9,369,3,False,0.0,0
cb398335cbc0c7fb,38,1,True,0.9929232444202504,13
cb398335cbc0c7fb,22,2,True,0.9119788219722038,133
cb398335cbc0c7fb,184,3,False,0.0,0
27562c4c610992ca,378,1,False,0.0,0
27562c4c610992ca,226,2,False,0.0,0
27562c4c610992ca,256,3,False,0.0,0
296df677e503665c,47,1,True,0.9845031905195989,14
296df677e503665c,22,2,True,0.8687278256462241,259
296df677e503665c,342,3,True,0.9569835369091875,81
34547dc756be9e8d,128,1,False,0.0,0
